StockCode,Description,Date,Units_Sold,Revenue,Unit_Price,Year,Month,Quarter,Week,Day,DayOfWeek,Demand_Lag_1,Demand_Lag_2,Rolling_Mean_2,Naive_Forecast
35964,FOLKART CLIP ON STARS,2011-12-11,38,25.38,0.72,2011,12,4,49,11,6,99.0,129.0,70.5,4.0
84997d,CHILDRENS CUTLERY POLKADOT PINK,2011-12-11,8,66.32,8.29,2011,12,4,49,11,6,10.0,28.0,16.75,10.0
21136,PAINTED METAL PEARS ASSORTED,2011-12-11,17,40.17,2.1666666666666665,2011,12,4,49,11,6,126.0,92.0,121.25,103.0
90130B,TURQ STONE/CRYSTAL EARRINGS,2011-12-11,2,5.8,2.9,2011,12,4,49,11,6,4.0,3.0,2.0,3.0
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,2011-12-11,26,10.92,0.42,2011,12,4,49,11,6,30.0,10.0,41.5,48.0
90129F,RED GLASS TASSLE BAG CHARM,2011-12-11,1,2.95,2.95,2011,12,4,49,11,6,0.0,0.0,2.25,4.0
48188,DOORMAT WELCOME PUPPIES,2011-12-11,1,8.25,8.25,2011,12,4,49,11,6,1.0,3.0,6.5,17.0
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,2011-12-11,4,26.0,6.5,2011,12,4,49,11,6,0.0,1.0,0.5,4.0
90082B,DIAMANTE BOW BROOCH RED COLOUR,2011-12-11,1,6.35,6.35,2011,12,4,49,11,6,0.0,1.0,0.25,8.0
48187,DOORMAT NEW ENGLAND,2011-12-11,40,306.6,8.1525,2011,12,4,49,11,6,81.0,96.0,55.5,69.0
21094,SET/6 RED SPOTTY PAPER PLATES,2011-12-11,51,42.809999999999995,0.84,2011,12,4,49,11,6,56.0,103.0,73.75,73.0
48185,DOORMAT FAIRY CAKE,2011-12-11,12,99.0,8.25,2011,12,4,49,11,6,33.0,57.0,33.5,27.0
20685,DOORMAT RED RETROSPOT,2011-12-11,63,489.71,9.12675,2011,12,4,49,11,6,97.0,102.0,70.75,173.0
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2011-12-11,26,112.04,4.84,2011,12,4,49,11,6,91.0,300.0,133.0,12.0
21090,SET/6 COLLAGE PAPER PLATES,2011-12-11,14,9.42,0.6833333333333332,2011,12,4,49,11,6,18.0,5.0,14.0,0.0
48184,DOORMAT ENGLISH ROSE ,2011-12-11,36,261.9,7.859999999999999,2011,12,4,49,11,6,24.0,84.0,33.5,44.0
48173C,DOORMAT BLACK FLOCK ,2011-12-11,3,32.29,12.02,2011,12,4,49,11,6,14.0,76.0,24.5,22.0
90086,CRYSTAL FROG PHONE CHARM,2011-12-11,49,10.75,0.9099999999999999,2011,12,4,49,11,6,15.0,2.0,4.75,2.0
90087,CRYSTAL SEA HORSE PHONE CHARM,2011-12-11,72,13.680000000000001,0.19,2011,12,4,49,11,6,1.0,3.0,1.25,2.0
48138,DOORMAT UNION FLAG,2011-12-11,55,455.65,10.890666666666666,2011,12,4,49,11,6,35.0,91.0,51.0,109.0
90089,PINK CRYSTAL SKULL PHONE CHARM,2011-12-11,13,2.47,0.19,2011,12,4,49,11,6,1.0,0.0,0.5,1.0
48129,DOORMAT TOPIARY,2011-12-11,17,136.09,8.697777777777778,2011,12,4,49,11,6,7.0,14.0,8.0,15.0
21107,CREAM SLICE FLANNEL PINK SPOT ,2011-12-11,1,5.79,5.79,2011,12,4,49,11,6,264.0,28.0,94.0,23.0
48116,DOORMAT MULTICOLOUR STRIPE,2011-12-11,18,213.18,11.190000000000001,2011,12,4,49,11,6,4.0,5.0,5.5,103.0
21098,CHRISTMAS TOILET ROLL,2011-12-11,115,195.78,1.797380952380952,2011,12,4,49,11,6,128.0,100.0,101.5,412.0
48194,DOORMAT HEARTS,2011-12-11,24,223.18,9.054166666666667,2011,12,4,49,11,6,16.0,112.0,46.5,35.0
85049a,TRADITIONAL CHRISTMAS RIBBONS,2011-12-11,36,118.44,3.29,2011,12,4,49,11,6,11.0,12.0,10.25,120.0
51014A,"FEATHER PEN,HOT PINK",2011-12-11,122,64.3,0.6393333333333333,2011,12,4,49,11,6,96.0,302.0,196.75,5.0
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2011-12-11,1,3.25,3.25,2011,12,4,49,11,6,2.0,3.0,15.75,4.0
71270,PHOTO CLIP LINE,2011-12-11,2,4.92,2.46,2011,12,4,49,11,6,1.0,7.0,4.75,1.0
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,2011-12-11,2,3.3,1.65,2011,12,4,49,11,6,0.0,1.0,0.25,1.0
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,2011-12-11,3,4.949999999999999,1.65,2011,12,4,49,11,6,0.0,0.0,1.25,3.0
71053,WHITE MOROCCAN METAL LANTERN,2011-12-11,13,75.99,6.87125,2011,12,4,49,11,6,23.0,31.0,18.75,11.0
21068,VINTAGE BILLBOARD LOVE/HATE MUG,2011-12-11,5,8.67,2.1574999999999998,2011,12,4,49,11,6,49.0,9.0,52.0,220.0
16014,SMALL CHINESE STYLE SCISSOR,2011-12-11,60,25.2,0.42,2011,12,4,49,11,6,71.0,514.0,148.75,1001.0
90071,RUBY GLASS CLUSTER EARRINGS,2011-12-11,1,1.23,1.23,2011,12,4,49,11,6,1.0,2.0,1.5,4.0
70007,HI TEC ALPINE HAND WARMER,2011-12-11,40,34.1,1.2066666666666666,2011,12,4,49,11,6,23.0,20.0,25.75,58.0
21070,VINTAGE BILLBOARD MUG ,2011-12-11,5,12.3,2.46,2011,12,4,49,11,6,28.0,2.0,26.5,2.0
70006,LOVE HEART POCKET WARMER,2011-12-11,56,64.56,1.3716666666666668,2011,12,4,49,11,6,32.0,16.0,19.75,76.0
62018,SOMBRERO ,2011-12-11,6,11.7,1.95,2011,12,4,49,11,6,204.0,3.0,54.75,3.0
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,2011-12-11,2,9.9,4.95,2011,12,4,49,11,6,0.0,1.0,0.5,2.0
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2011-12-11,157,122.53,0.9637499999999999,2011,12,4,49,11,6,118.0,294.0,217.75,334.0
51014L,"FEATHER PEN,LIGHT PINK",2011-12-11,10,8.299999999999999,0.83,2011,12,4,49,11,6,98.0,197.0,102.0,0.0
90081A,LILY BROOCH AMETHYST COLOUR,2011-12-11,2,9.9,4.95,2011,12,4,49,11,6,0.0,2.0,0.5,3.0
51014C,"FEATHER PEN,COAL BLACK",2011-12-11,40,22.639999999999997,0.665,2011,12,4,49,11,6,49.0,172.0,194.25,2.0
21086,SET/6 RED SPOTTY PAPER CUPS,2011-12-11,24,15.600000000000001,0.65,2011,12,4,49,11,6,39.0,127.0,127.0,67.0
90081C,LILY BROOCH OLIVE COLOUR,2011-12-11,1,4.95,4.95,2011,12,4,49,11,6,1.0,2.0,0.75,4.0
48111,DOORMAT 3 SMILEY CATS,2011-12-11,12,102.38,12.886666666666665,2011,12,4,49,11,6,11.0,13.0,14.0,32.0
46776F,WOVEN ROSE GARDEN CUSHION COVER ,2011-12-11,13,53.69,4.13,2011,12,4,49,11,6,17.0,8.0,10.5,1.0
90093,CLEAR CRYSTAL STAR PHONE CHARM,2011-12-11,32,6.08,0.19,2011,12,4,49,11,6,0.0,1.0,0.25,1.0
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-12-11,153,133.38,1.8325,2011,12,4,49,11,6,227.0,389.0,557.25,79.0
90116,FRUIT SALAD BAG CHARM,2011-12-11,2,4.92,2.46,2011,12,4,49,11,6,12.0,4.0,4.25,1.0
47563A,RETRO LONGBOARD IRONING BOARD COVER,2011-12-11,16,42.440000000000005,2.865,2011,12,4,49,11,6,14.0,4.0,7.75,2.0
20679,EDWARDIAN PARASOL RED,2011-12-11,43,307.93,8.120000000000001,2011,12,4,49,11,6,9.0,9.0,34.5,27.0
47559b,TEA TIME OVEN GLOVE,2011-12-11,3,9.870000000000001,3.29,2011,12,4,49,11,6,0.0,0.0,0.0,23.0
90120B,BLUE MURANO TWIST BRACELET,2011-12-11,2,8.3,4.15,2011,12,4,49,11,6,0.0,0.0,3.0,0.0
47559B,TEA TIME OVEN GLOVE,2011-12-11,52,74.68,1.7037499999999999,2011,12,4,49,11,6,166.0,27.0,78.75,185.0
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-12-11,102,127.5,1.25,2011,12,4,49,11,6,37.0,114.0,91.75,128.0
47504H,ENGLISH ROSE SPIRIT LEVEL ,2011-12-11,93,95.97,1.6233333333333335,2011,12,4,49,11,6,47.0,36.0,33.5,1.0
21116,OWL DOORSTOP,2011-12-11,2,16.58,8.29,2011,12,4,49,11,6,22.0,78.0,38.0,22.0
90120C,GREEN MURANO TWIST BRACELET,2011-12-11,3,12.450000000000001,4.15,2011,12,4,49,11,6,0.0,0.0,2.5,2.0
47480,HANGING PHOTO CLIP ROPE LADDER,2011-12-11,112,191.84,2.83,2011,12,4,49,11,6,4.0,16.0,9.25,97.0
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,2011-12-11,1,2.95,2.95,2011,12,4,49,11,6,0.0,1.0,2.25,5.0
47471,RAINBOW PEGS PHOTO CLIP STRING,2011-12-11,6,7.14,1.055,2011,12,4,49,11,6,4.0,1.0,2.25,5.0
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-12-11,108,137.42000000000002,1.40125,2011,12,4,49,11,6,24.0,116.0,68.75,123.0
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-12-11,2,18.41,9.205,2011,12,4,49,11,6,59.0,10.0,25.75,29.0
21123,SET/10 IVORY POLKADOT PARTY CANDLES,2011-12-11,44,48.699999999999996,0.9560000000000001,2011,12,4,49,11,6,9.0,12.0,25.5,33.0
90129C,GREEN GLASS TASSLE BAG CHARM,2011-12-11,1,2.95,2.95,2011,12,4,49,11,6,0.0,0.0,0.25,4.0
21124,SET/10 BLUE POLKADOT PARTY CANDLES,2011-12-11,34,42.5,1.25,2011,12,4,49,11,6,28.0,62.0,53.75,51.0
47503H,ASS FLORAL PRINT SPIRIT LEVEL ,2011-12-11,1,0.79,0.79,2011,12,4,49,11,6,0.0,3.0,5.75,2.0
47566,PARTY BUNTING,2011-12-11,69,470.03,7.4417333333333335,2011,12,4,49,11,6,105.0,455.0,228.25,165.0
16011,ANIMAL STICKERS,2011-12-11,25,5.25,0.21,2011,12,4,49,11,6,24.0,24.0,89.75,41.0
90114,SUMMER DAISIES BAG CHARM,2011-12-11,5,12.48,2.505,2011,12,4,49,11,6,0.0,45.0,13.25,2.0
16012,FOOD/DRINK SPONGE STICKERS,2011-12-11,24,5.04,0.21,2011,12,4,49,11,6,1.0,0.0,30.25,0.0
47593B,SCOTTIE DOGS BABY BIB,2011-12-11,205,85.66999999999999,0.61,2011,12,4,49,11,6,26.0,38.0,39.0,18.0
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2011-12-11,214,439.97999999999996,2.9706,2011,12,4,49,11,6,54.0,37.0,23.0,102.0
90094,NECKLACE+BRACELET SET FRUIT SALAD ,2011-12-11,1,2.55,2.55,2011,12,4,49,11,6,1.0,1.0,1.25,2.0
85049H,URBAN BLACK RIBBONS ,2011-12-11,30,24.9,0.83,2011,12,4,49,11,6,28.0,18.0,31.75,0.0
47591D,PINK FAIRY CAKE CHILDRENS APRON,2011-12-11,71,132.17000000000002,2.8688888888888893,2011,12,4,49,11,6,101.0,177.0,164.75,57.0
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-12-11,192,240.0,1.25,2011,12,4,49,11,6,8.0,37.0,12.25,6.0
20682,RED RETROSPOT CHILDRENS UMBRELLA,2011-12-11,74,217.26,4.8149999999999995,2011,12,4,49,11,6,29.0,26.0,35.5,49.0
47590B,PINK HAPPY BIRTHDAY BUNTING,2011-12-11,5,32.59,7.2299999999999995,2011,12,4,49,11,6,16.0,8.0,28.5,11.0
21112,SWISS ROLL TOWEL PINK  SPOTS,2011-12-11,1,5.79,5.79,2011,12,4,49,11,6,0.0,55.0,15.75,149.0
47590A,BLUE HAPPY BIRTHDAY BUNTING,2011-12-11,2,21.58,10.79,2011,12,4,49,11,6,7.0,9.0,26.0,11.0
20654,FIRST CLASS LUGGAGE TAG ,2011-12-11,2,4.92,2.46,2011,12,4,49,11,6,2.0,3.0,6.0,3.0
85049G,CHOCOLATE BOX RIBBONS ,2011-12-11,5,7.46,1.6533333333333333,2011,12,4,49,11,6,74.0,38.0,34.5,15.0
47580,TEA TIME DES TEA COSY,2011-12-11,1,2.55,2.55,2011,12,4,49,11,6,3.0,7.0,3.5,21.0
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,2011-12-11,1,2.55,2.55,2011,12,4,49,11,6,2.0,2.0,3.0,2.0
90101,WHITE FRANGIPANI NECKLACE,2011-12-11,1,2.48,2.48,2011,12,4,49,11,6,0.0,1.0,1.0,1.0
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,2011-12-11,1,1.63,1.63,2011,12,4,49,11,6,26.0,1.0,16.25,8.0
47567B,TEA TIME KITCHEN APRON,2011-12-11,4,49.84,12.46,2011,12,4,49,11,6,19.0,28.0,14.75,24.0
21115,ROSE CARAVAN DOORSTOP,2011-12-11,146,321.24,3.5160000000000005,2011,12,4,49,11,6,24.0,10.0,12.25,8.0
20653,CHERRY BLOSSOM LUGGAGE TAG,2011-12-11,1,2.46,2.46,2011,12,4,49,11,6,1.0,13.0,3.5,1.0
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,2011-12-11,2,18.3,9.15,2011,12,4,49,11,6,4.0,0.0,1.75,2.0
35004B,SET OF 3 BLACK FLYING DUCKS,2011-12-11,7,38.150000000000006,5.45,2011,12,4,49,11,6,3.0,12.0,5.0,14.0
21159,MOODY BOY  DOOR HANGER ,2011-12-11,28,13.82,0.8733333333333334,2011,12,4,49,11,6,37.0,12.0,30.5,3.0
21242,RED RETROSPOT PLATE ,2011-12-11,124,192.92,2.282,2011,12,4,49,11,6,20.0,139.0,51.25,41.0
90214J,"LETTER ""J"" BLING KEY RING",2011-12-11,13,4.31,0.5599999999999999,2011,12,4,49,11,6,0.0,0.0,1.75,2.0
22976,CIRCUS PARADE CHILDRENS EGG CUP ,2011-12-11,26,33.71,1.4516666666666669,2011,12,4,49,11,6,5.0,29.0,20.25,79.0
21243,PINK POLKADOT PLATE ,2011-12-11,32,66.88000000000001,2.49,2011,12,4,49,11,6,4.0,128.0,47.0,18.0
22975,SPACEBOY CHILDRENS EGG CUP,2011-12-11,17,32.14,2.1574999999999998,2011,12,4,49,11,6,26.0,26.0,23.0,34.0
21244,BLUE POLKADOT PLATE ,2011-12-11,2,6.58,3.29,2011,12,4,49,11,6,0.0,1.0,1.0,112.0
22974,CHILDRENS DOLLY GIRL MUG,2011-12-11,6,16.46,2.743333333333333,2011,12,4,49,11,6,35.0,19.0,31.75,77.0
90214K,"LETTER ""K"" BLING KEY RING",2011-12-11,26,8.079999999999998,0.47,2011,12,4,49,11,6,0.0,0.0,1.5,5.0
22977,DOLLY GIRL CHILDRENS EGG CUP,2011-12-11,4,8.629999999999999,2.2583333333333333,2011,12,4,49,11,6,15.0,10.0,8.75,68.0
22973,CHILDREN'S CIRCUS PARADE MUG,2011-12-11,64,102.56,2.0966666666666667,2011,12,4,49,11,6,10.0,2.0,32.5,76.0
90214L,"LETTER ""L"" BLING KEY RING",2011-12-11,36,10.439999999999998,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,2.0
22972,CHILDREN'S SPACEBOY MUG,2011-12-11,31,54.42999999999999,1.9688888888888887,2011,12,4,49,11,6,17.0,33.0,29.75,12.0
21248,DOOR HANGER  MUM + DADS ROOM,2011-12-11,14,20.299999999999997,1.45,2011,12,4,49,11,6,15.0,9.0,9.0,1.0
90214M,"LETTER ""M"" BLING KEY RING",2011-12-11,12,3.4799999999999995,0.29,2011,12,4,49,11,6,0.0,0.0,1.5,6.0
85034C,3 ROSE MORRIS BOXED CANDLES,2011-12-11,31,66.91,2.032222222222222,2011,12,4,49,11,6,76.0,198.0,127.5,4.0
21249,WOODLAND  HEIGHT CHART STICKERS ,2011-12-11,9,35.07,5.08,2011,12,4,49,11,6,1.0,20.0,7.75,5.0
22969,HOMEMADE JAM SCENTED CANDLES,2011-12-11,154,285.86,2.5277142857142856,2011,12,4,49,11,6,142.0,93.0,127.25,308.0
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,2011-12-11,1,3.29,3.29,2011,12,4,49,11,6,1.0,1.0,1.0,1.0
21245,GREEN POLKADOT PLATE ,2011-12-11,113,169.52999999999997,1.9700000000000002,2011,12,4,49,11,6,6.0,2.0,7.75,8.0
90214I,"LETTER ""I"" BLING KEY RING",2011-12-11,13,3.7699999999999996,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,1.0
22983,CARD BILLBOARD FONT,2011-12-11,78,35.22,0.6577999999999999,2011,12,4,49,11,6,64.0,71.0,79.75,103.0
90214H,"LETTER ""H"" BLING KEY RING",2011-12-11,13,3.7699999999999996,0.29,2011,12,4,49,11,6,0.0,0.0,2.0,2.0
85032C,CURIOUS IMAGES GIFT WRAP SET,2011-12-11,40,39.72,1.3359999999999999,2011,12,4,49,11,6,8.0,9.0,16.0,54.0
90214A,"LETTER ""A"" BLING KEY RING",2011-12-11,25,7.789999999999999,0.47,2011,12,4,49,11,6,1.0,0.0,4.0,3.0
90214B,"LETTER ""B"" BLING KEY RING",2011-12-11,12,3.4799999999999995,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,2.0
21231,SWEETHEART CERAMIC TRINKET BOX,2011-12-11,119,167.74,1.7304166666666667,2011,12,4,49,11,6,189.0,239.0,157.25,328.0
20669,RED HEART LUGGAGE TAG,2011-12-11,7,17.22,2.46,2011,12,4,49,11,6,3.0,9.0,7.0,16.0
22985,WRAP BILLBOARD FONTS DESIGN,2011-12-11,25,10.5,0.42,2011,12,4,49,11,6,25.0,75.0,37.5,825.0
11001,ASSTD DESIGN RACING CAR PEN,2011-12-11,5,16.45,3.29,2011,12,4,49,11,6,20.0,51.0,32.25,35.0
90214C,"LETTER ""C"" BLING KEY RING",2011-12-11,26,7.539999999999999,0.29,2011,12,4,49,11,6,1.0,0.0,1.75,9.0
21232,STRAWBERRY CERAMIC TRINKET POT,2011-12-11,264,442.16,2.0995999999999997,2011,12,4,49,11,6,239.0,224.0,172.0,160.0
90214D,"LETTER ""D"" BLING KEY RING",2011-12-11,24,6.959999999999999,0.29,2011,12,4,49,11,6,0.0,0.0,1.5,3.0
21238,RED RETROSPOT CUP,2011-12-11,32,38.9,1.3375,2011,12,4,49,11,6,44.0,54.0,54.5,73.0
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2011-12-11,9,24.69,2.675,2011,12,4,49,11,6,14.0,7.0,17.0,4.0
90214E,"LETTER ""E"" BLING KEY RING",2011-12-11,25,7.249999999999999,0.29,2011,12,4,49,11,6,0.0,0.0,1.5,3.0
90214F,"LETTER ""F"" BLING KEY RING",2011-12-11,13,3.7699999999999996,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,1.0
21239,PINK  POLKADOT CUP,2011-12-11,29,28.549999999999997,1.3375,2011,12,4,49,11,6,32.0,27.0,32.25,39.0
90214G,"LETTER ""G"" BLING KEY RING",2011-12-11,25,7.249999999999999,0.29,2011,12,4,49,11,6,0.0,0.0,1.5,2.0
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2011-12-11,74,141.78,3.3619999999999997,2011,12,4,49,11,6,30.0,108.0,104.75,4.0
22984,CARD GINGHAM ROSE ,2011-12-11,13,5.87,0.625,2011,12,4,49,11,6,36.0,50.0,28.25,13.0
21240,BLUE POLKADOT CUP,2011-12-11,25,22.03,1.11,2011,12,4,49,11,6,23.0,16.0,50.25,48.0
90214N,"LETTER ""N"" BLING KEY RING",2011-12-11,15,5.43,0.5599999999999999,2011,12,4,49,11,6,2.0,0.0,0.5,1.0
21224,SET/4 SKULL BADGES,2011-12-11,16,14.959999999999999,0.9466666666666667,2011,12,4,49,11,6,20.0,6.0,22.75,24.0
22968,ROSE COTTAGE KEEPSAKE BOX ,2011-12-11,2,39.92,19.96,2011,12,4,49,11,6,1.0,6.0,9.75,34.0
22966,GINGERBREAD MAN COOKIE CUTTER,2011-12-11,209,290.29,1.7205555555555556,2011,12,4,49,11,6,207.0,334.0,220.75,209.0
22961,JAM MAKING SET PRINTED,2011-12-11,931,1549.4299999999998,2.405238095238095,2011,12,4,49,11,6,269.0,515.0,357.0,521.0
BANK CHARGES,Bank Charges,2011-12-11,1,15.0,15.0,2011,12,4,49,11,6,1.0,0.0,0.25,0.0
21265,PINK GOOSE FEATHER TREE 60CM,2011-12-11,12,23.4,1.95,2011,12,4,49,11,6,6.0,0.0,2.5,2.0
22960,JAM MAKING SET WITH JARS,2011-12-11,218,1069.54,6.361690476190476,2011,12,4,49,11,6,350.0,186.0,211.75,170.0
22959,WRAP CHRISTMAS VILLAGE,2011-12-11,125,52.5,0.42,2011,12,4,49,11,6,651.0,425.0,450.25,0.0
21284,RETROSPOT CANDLE  SMALL,2011-12-11,124,59.959999999999994,0.9337500000000001,2011,12,4,49,11,6,49.0,3.0,13.25,13.0
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2011-12-11,1,1.63,1.63,2011,12,4,49,11,6,2.0,1.0,3.5,10.0
22956,36 FOIL HEART CAKE CASES,2011-12-11,53,41.87,0.79,2011,12,4,49,11,6,54.0,4.0,29.5,85.0
21264,WHITE GOOSE FEATHER TREE 60CM ,2011-12-11,6,11.7,1.95,2011,12,4,49,11,6,11.0,24.0,21.0,3.0
21285,RETROSPOT CANDLE  MEDIUM,2011-12-11,229,89.31,0.39,2011,12,4,49,11,6,4.0,3.0,8.5,6.0
22955,36 FOIL STAR CAKE CASES ,2011-12-11,59,56.629999999999995,1.625,2011,12,4,49,11,6,19.0,11.0,25.25,7.0
10125,MINI FUNKY DESIGN TAPES,2011-12-11,20,17.0,0.85,2011,12,4,49,11,6,6.0,0.0,16.5,43.0
DOT,DOTCOM POSTAGE,2011-12-11,13,17667.54,1326.1474,2011,12,4,49,11,6,13.0,11.0,11.25,17.0
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2011-12-11,22,35.919999999999995,1.634,2011,12,4,49,11,6,13.0,5.0,13.0,14.0
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,2011-12-11,1,1.25,1.25,2011,12,4,49,11,6,13.0,3.0,6.25,17.0
21286,RETROSPOT CANDLE  LARGE,2011-12-11,134,79.06,0.59,2011,12,4,49,11,6,27.0,1.0,7.5,2.0
M,Manual,2011-12-11,810,427.46000000000004,25.00111111111111,2011,12,4,49,11,6,10.0,1713.0,758.75,58.0
22952,60 CAKE CASES VINTAGE CHRISTMAS,2011-12-11,553,365.75,0.8062424242424242,2011,12,4,49,11,6,1031.0,612.0,1006.5,24.0
C2,CARRIAGE,2011-12-11,1,50.0,50.0,2011,12,4,49,11,6,6.0,7.0,6.5,4.0
22962,JAM JAR WITH PINK LID,2011-12-11,35,37.55,1.48375,2011,12,4,49,11,6,31.0,17.0,52.25,96.0
10135,COLOURING PENCILS BROWN TUBE,2011-12-11,39,59.64,1.8549999999999998,2011,12,4,49,11,6,61.0,37.0,42.25,28.0
21263,GREEN GOOSE FEATHER TREE 60CM,2011-12-11,9,17.549999999999997,1.95,2011,12,4,49,11,6,14.0,9.0,10.0,2.0
90214O,"LETTER ""O"" BLING KEY RING",2011-12-11,13,4.31,0.5599999999999999,2011,12,4,49,11,6,0.0,0.0,0.0,1.0
20668,DISCO BALL CHRISTMAS DECORATION,2011-12-11,832,98.52000000000001,0.22800000000000004,2011,12,4,49,11,6,1656.0,950.0,1186.5,602.0
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2011-12-11,16,41.72,3.318,2011,12,4,49,11,6,14.0,129.0,43.0,0.0
21257,VICTORIAN SEWING BOX MEDIUM,2011-12-11,31,426.77,13.176666666666666,2011,12,4,49,11,6,42.0,38.0,28.75,23.0
90214P,"LETTER ""P"" BLING KEY RING",2011-12-11,25,7.249999999999999,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,3.0
21258,VICTORIAN SEWING BOX LARGE,2011-12-11,33,526.26,18.148,2011,12,4,49,11,6,22.0,39.0,21.5,104.0
90214R,"LETTER ""R"" BLING KEY RING",2011-12-11,13,3.7699999999999996,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,3.0
21259,VICTORIAN SEWING BOX SMALL ,2011-12-11,28,205.66000000000003,9.205,2011,12,4,49,11,6,32.0,62.0,27.75,111.0
90214S,"LETTER ""S"" BLING KEY RING",2011-12-11,25,7.249999999999999,0.29,2011,12,4,49,11,6,0.0,0.0,3.0,5.0
21260,FIRST AID TIN,2011-12-11,7,22.75,3.25,2011,12,4,49,11,6,15.0,8.0,11.75,41.0
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,2011-12-11,1,2.95,2.95,2011,12,4,49,11,6,0.0,5.0,2.5,11.0
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2011-12-11,91,180.25000000000003,3.3375,2011,12,4,49,11,6,53.0,33.0,77.0,30.0
90214V,"LETTER ""V"" BLING KEY RING",2011-12-11,12,3.4799999999999995,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,1.0
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2011-12-11,86,196.84,3.2954444444444446,2011,12,4,49,11,6,28.0,21.0,54.5,39.0
90214Y,"LETTER ""Y"" BLING KEY RING",2011-12-11,60,17.4,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,0.0
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,2011-12-11,3,8.850000000000001,2.95,2011,12,4,49,11,6,8.0,19.0,17.25,24.0
90214Z,"LETTER ""Z"" BLING KEY RING",2011-12-11,12,3.4799999999999995,0.29,2011,12,4,49,11,6,0.0,0.0,0.0,2.0
22963,JAM JAR WITH GREEN LID,2011-12-11,24,29.759999999999998,1.5325,2011,12,4,49,11,6,17.0,21.0,37.5,24.0
20665,RED RETROSPOT PURSE ,2011-12-11,4,23.16,5.79,2011,12,4,49,11,6,4.0,2.0,1.75,15.0
21253,SET OF PICTURE FRAME  STICKERS,2011-12-11,2,6.58,3.29,2011,12,4,49,11,6,1.0,0.0,3.0,10.0
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-12-11,43,32.85,1.14,2011,12,4,49,11,6,16.0,9.0,22.5,48.0
22986,WRAP GINGHAM ROSE ,2011-12-11,100,42.0,0.42,2011,12,4,49,11,6,0.0,50.0,31.25,0.0
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,2011-12-11,1,5.82,5.82,2011,12,4,49,11,6,0.0,3.0,0.75,2.0
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,2011-12-11,3,9.959999999999999,3.32,2011,12,4,49,11,6,0.0,0.0,0.25,1.0
21172,PARTY METAL SIGN ,2011-12-11,38,60.459999999999994,2.522,2011,12,4,49,11,6,90.0,208.0,105.0,41.0
20674,GREEN POLKADOT BOWL,2011-12-11,35,49.8,1.7877777777777777,2011,12,4,49,11,6,7.0,24.0,24.25,11.0
90188,DROP EARRINGS W FLOWER & LEAF,2011-12-11,3,7.4399999999999995,2.48,2011,12,4,49,11,6,0.0,0.0,0.25,1.0
21174,POTTERING IN THE SHED METAL SIGN,2011-12-11,146,344.68,3.0025,2011,12,4,49,11,6,510.0,17.0,158.75,91.0
15056N,EDWARDIAN PARASOL NATURAL,2011-12-11,66,405.72,7.035,2011,12,4,49,11,6,33.0,8.0,43.75,22.0
90192,JADE DROP EARRINGS W FILIGREE,2011-12-11,3,14.88,4.965,2011,12,4,49,11,6,0.0,6.0,1.5,3.0
